#Thorlabs FTS
[SpectrumHeader]
#Date;20220204
#Time;10562613
#GMTTime;13562613
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;500.000000
#TriggerMode;0
#InterferometerSerial;M00311012
#Source;
#AirMeasureOpt;0
#WnrMin;9801.723633
#WnrMax;50997.769531
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS200
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
1.960870056e+02;1.513305306e-02
1.962940979e+02;1.427293103e-02
1.965012054e+02;2.825684287e-02
1.967083282e+02;1.235846709e-02
1.969154510e+02;1.821284369e-02
1.971225891e+02;1.063822396e-02
1.973297424e+02;9.445152245e-03
1.975368958e+02;1.426599454e-03
1.977440643e+02;1.696427912e-02
1.979512482e+02;1.163707487e-02
1.981584320e+02;8.252080530e-03
1.983656311e+02;3.063605167e-03
1.985728455e+02;9.750356898e-03
1.987800751e+02;1.332957204e-02
1.989873047e+02;1.987759396e-02
1.991945496e+02;2.335276367e-04
1.994018097e+02;6.781550124e-03
1.996090698e+02;1.704751700e-02
1.998163452e+02;8.141096681e-03
2.000236359e+02;1.160932891e-02
2.002309418e+02;9.028964676e-03
2.004382477e+02;1.252494194e-02
2.006455688e+02;3.923726734e-03
2.008528900e+02;1.779665612e-02
2.010602417e+02;1.202551648e-02
2.012675934e+02;1.069371589e-02
2.014749451e+02;1.646485366e-02
2.016823273e+02;1.842787373e-03
2.018897095e+02;9.833593853e-03
2.020971069e+02;4.756102338e-03
2.023045044e+02;1.124863327e-02
2.025119171e+02;9.778102860e-03
2.027193451e+02;8.057859726e-03
2.029267883e+02;1.191453356e-02
2.031342316e+02;4.950323142e-03
2.033416901e+02;1.851804741e-02
2.035491638e+02;1.224748418e-02
2.037566376e+02;1.133187022e-02
2.039641418e+02;1.876776107e-02
2.041716309e+02;8.279826492e-03
2.043791504e+02;1.882325113e-02
2.045866699e+02;1.074920781e-02
2.047942047e+02;1.407871023e-02
2.050017548e+02;3.174588550e-03
2.052093048e+02;1.971112005e-02
2.054168701e+02;4.284422845e-03
2.056244507e+02;9.528390132e-03
2.058320313e+02;1.685329527e-02
2.060396423e+02;4.832403501e-04
2.062472534e+02;1.804636791e-02
2.064548645e+02;1.421744004e-02
2.066624908e+02;7.891383953e-03
2.068701324e+02;1.449489780e-02
2.070777893e+02;2.453196095e-03
2.072854462e+02;5.255527794e-03
2.074931335e+02;1.224748418e-02
2.077008057e+02;7.391958963e-03
2.079085083e+02;1.287870225e-03
2.081162109e+02;1.427293103e-02
2.083239288e+02;1.036076527e-02
2.085316467e+02;8.612776175e-03
2.087393951e+02;1.163707487e-02
2.089471436e+02;1.635386981e-02
2.091548920e+02;5.782699212e-03
2.093626709e+02;8.113350719e-03
2.095704498e+02;1.230297517e-02
2.097782440e+02;5.255527794e-03
2.099860382e+02;1.152609196e-02
2.101938629e+02;1.701977104e-02
2.104016724e+02;7.752655074e-03
2.106095123e+02;7.669417188e-03
2.108173523e+02;1.610415801e-02
2.110252075e+02;6.143395323e-03
2.112330780e+02;1.535501983e-02
2.114409637e+02;1.399547234e-02
2.116488495e+02;1.643710770e-02
2.118567505e+02;4.561881535e-03
2.120646515e+02;8.161906153e-04
2.122725677e+02;2.398398146e-02
2.124804993e+02;1.016654447e-02
2.126884460e+02;1.926718652e-02
2.128963928e+02;8.418555371e-03
2.131043549e+02;1.166482083e-02
2.133123322e+02;2.856204845e-02
2.135203094e+02;2.109841257e-02
2.137283173e+02;4.256676883e-03
2.139363098e+02;1.083244476e-02
2.141443329e+02;1.288563851e-02
2.143523560e+02;9.722610936e-03
2.145603943e+02;1.643710770e-02
2.147684479e+02;1.038851123e-02
2.149765015e+02;1.862903126e-02
2.151845703e+02;9.805848822e-03
2.153926544e+02;6.892533507e-03
2.156007538e+02;1.654809155e-02
2.158088531e+02;4.201185424e-03
2.160169678e+02;1.471686549e-02
2.162250824e+02;1.593768224e-02
2.164332123e+02;1.968337409e-02
2.166413574e+02;1.221973822e-02
2.168495178e+02;1.735272072e-02
2.170576782e+02;8.501793258e-03
2.172658691e+02;1.177580468e-02
2.174740448e+02;7.086754311e-03
2.176822510e+02;1.763018034e-02
2.178904572e+02;1.638161577e-02
2.180986786e+02;2.040476538e-02
2.183069000e+02;1.416194811e-02
2.185151520e+02;1.241395902e-02
2.187234039e+02;1.305211335e-02
2.189316559e+02;1.846255548e-02
2.191399384e+02;2.112615854e-02
2.193482208e+02;7.475196384e-03
2.195565186e+02;1.172031276e-02
2.197648163e+02;1.865677722e-02
2.199731293e+02;1.033301931e-02
2.201814575e+02;8.557285182e-03
2.203898010e+02;1.638161577e-02
2.205981445e+02;8.335317485e-03
2.208065033e+02;9.223185480e-03
2.210148773e+02;1.149834599e-02
2.212232513e+02;1.124863327e-02
2.214316406e+02;7.780400570e-03
2.216400452e+02;7.835892960e-03
2.218484650e+02;1.982210204e-02
2.220568848e+02;1.518854499e-02
2.222653198e+02;2.845106460e-02
2.224737549e+02;7.059008349e-03
2.226822205e+02;2.220824733e-02
2.228906860e+02;1.432842296e-02
2.230991516e+02;2.459439076e-02
2.233076477e+02;6.920279004e-03
2.235161438e+02;1.663132943e-02
2.237246552e+02;9.667119011e-03
2.239331665e+02;1.724173874e-02
2.241416931e+02;1.810185984e-02
