#Thorlabs FTS
[SpectrumHeader]
#Date;20220204
#Time;10413007
#GMTTime;13413007
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;500.000000
#TriggerMode;0
#InterferometerSerial;M00311012
#Source;
#AirMeasureOpt;0
#WnrMin;9801.723633
#WnrMax;50997.769531
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS200
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
1.960870056e+02;8.600874804e-03
1.962940979e+02;6.070660427e-03
1.965012054e+02;2.219730057e-02
1.967083282e+02;2.233632375e-03
1.969154510e+02;1.165937539e-02
1.971225891e+02;4.624824040e-03
1.973297424e+02;1.649736776e-03
1.975368958e+02;-2.048268681e-03
1.977440643e+02;9.073552676e-03
1.979512482e+02;7.766738534e-03
1.981584320e+02;2.789723454e-03
1.983656311e+02;-1.547786756e-03
1.985728455e+02;4.013123922e-03
1.987800751e+02;8.573070168e-03
1.989873047e+02;1.104767527e-02
1.991945496e+02;-8.498924784e-03
1.994018097e+02;9.268184076e-04
1.996090698e+02;6.293097045e-03
1.998163452e+02;-1.686809468e-03
2.000236359e+02;1.149254851e-03
2.002309418e+02;2.483873395e-03
2.004382477e+02;2.734114416e-03
2.006455688e+02;-2.632164396e-03
2.008528900e+02;1.110328455e-02
2.010602417e+02;1.927782316e-03
2.012675934e+02;3.707273630e-03
2.014749451e+02;1.165937539e-02
2.016823273e+02;-2.826796146e-03
2.018897095e+02;2.761918819e-03
2.020971069e+02;-7.414547144e-05
2.023045044e+02;5.792615004e-03
2.025119171e+02;1.399495755e-03
2.027193451e+02;4.207755439e-03
2.029267883e+02;7.182842586e-03
2.031342316e+02;2.789723454e-03
2.033416901e+02;1.313301735e-02
2.035491638e+02;5.681396928e-03
2.037566376e+02;3.206791822e-03
2.039641418e+02;5.848224275e-03
2.041716309e+02;-7.136501954e-04
2.043791504e+02;8.517460898e-03
2.045866699e+02;-7.970638108e-04
2.047942047e+02;5.987246986e-03
