#Thorlabs FTS
[SpectrumHeader]
#Date;20220209
#Time;10123358
#GMTTime;13123358
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;7.000000
#TriggerMode;0
#InterferometerSerial;M00404267
#Source;
#AirMeasureOpt;0
#WnrMin;9801.955078
#WnrMax;51689.597656
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS200
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
1.934625244e+02;1.452405378e-02
1.936655121e+02;1.217536815e-02
1.938684998e+02;1.330921613e-02
1.940715179e+02;1.079855300e-02
1.942745514e+02;1.198639348e-02
1.944776001e+02;1.228335407e-02
1.946806641e+02;1.357918046e-02
1.948837433e+02;1.155445166e-02
1.950868378e+02;1.228335407e-02
1.952899628e+02;1.144646574e-02
1.954930878e+02;1.374115888e-02
1.956962280e+02;1.179741882e-02
1.958993835e+02;1.039360743e-02
1.961025696e+02;1.322822738e-02
1.963057556e+02;1.320123114e-02
1.965089722e+02;1.152745541e-02
1.967122040e+02;1.190540474e-02
1.969154358e+02;1.236434281e-02
1.971186981e+02;1.309324522e-02
1.973219757e+02;1.177042257e-02
1.975252533e+02;1.214837190e-02
1.977285614e+02;1.266130339e-02
1.979318848e+02;1.141946949e-02
1.981352234e+02;1.344419830e-02
1.983385773e+02;1.204038691e-02
1.985419464e+02;1.104152016e-02
1.987453461e+02;1.136547700e-02
1.989487457e+02;1.160844415e-02
1.991521606e+02;1.290427055e-02
1.993555908e+02;1.060957834e-02
1.995590515e+02;1.266130339e-02
1.997625122e+02;1.060957834e-02
1.999660034e+02;1.077155676e-02
2.001694946e+02;1.182441507e-02
2.003730164e+02;1.206738316e-02
2.005765533e+02;1.339020580e-02
2.007800903e+02;1.212137565e-02
2.009836578e+02;1.339020580e-02
2.011872406e+02;1.357918046e-02
2.013908386e+02;1.301225647e-02
2.015944519e+02;1.384914387e-02
2.017980804e+02;1.185141224e-02
2.020017242e+02;1.236434281e-02
2.022053833e+02;1.306624897e-02
2.024090576e+02;1.438907161e-02
2.026127472e+02;1.222936157e-02
2.028164520e+02;1.255331747e-02
2.030201721e+02;1.174342632e-02
2.032239227e+02;1.214837190e-02
2.034276733e+02;1.036661118e-02
2.036314545e+02;1.506398153e-02
2.038352356e+02;1.287727430e-02
2.040390472e+02;1.160844415e-02
2.042428589e+02;1.187840849e-02
2.044467010e+02;1.033961494e-02
2.046505585e+02;1.225635782e-02
2.048544159e+02;1.260731090e-02
2.050583038e+02;1.155445166e-02
2.052622070e+02;1.201339066e-02
2.054661255e+02;9.718697518e-03
2.056700592e+02;1.236434281e-02
2.058740082e+02;1.312024146e-02
2.060779724e+02;1.457804628e-02
2.062819519e+02;1.152745541e-02
2.064859467e+02;1.255331747e-02
