#Thorlabs FTS
[SpectrumHeader]
#Date;20220209
#Time;10150499
#GMTTime;13150499
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;7.000000
#TriggerMode;0
#InterferometerSerial;M00404267
#Source;
#AirMeasureOpt;0
#WnrMin;9801.955078
#WnrMax;51689.597656
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS200
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
1.934625244e+02;1.037716772e-02
1.936655121e+02;1.010727976e-02
1.938684998e+02;1.188853662e-02
1.940715179e+02;9.621483274e-03
1.942745514e+02;1.064705476e-02
1.944776001e+02;1.094393060e-02
1.946806641e+02;1.234734524e-02
1.948837433e+02;1.148370560e-02
1.950868378e+02;1.083597634e-02
1.952899628e+02;8.649888448e-03
1.954930878e+02;1.126779616e-02
1.956962280e+02;9.891370311e-03
1.958993835e+02;9.459550492e-03
1.961025696e+02;1.091694180e-02
1.963057556e+02;1.094393060e-02
1.965089722e+02;8.110114373e-03
1.967122040e+02;1.121381857e-02
1.969154358e+02;9.972336702e-03
1.971186981e+02;1.110586338e-02
1.973219757e+02;1.183455903e-02
1.975252533e+02;1.267120987e-02
1.977285614e+02;9.351595305e-03
1.979318848e+02;1.064705476e-02
1.981352234e+02;9.567505680e-03
1.983385773e+02;1.250927709e-02
1.985419464e+02;1.067404356e-02
1.987453461e+02;1.202348061e-02
1.989487457e+02;1.037716772e-02
1.991521606e+02;8.137103170e-03
1.993555908e+02;9.594494477e-03
1.995590515e+02;1.218541246e-02
1.997625122e+02;1.124080736e-02
1.999660034e+02;1.142972801e-02
2.001694946e+02;1.018824615e-02
2.003730164e+02;1.067404356e-02
2.005765533e+02;1.024222374e-02
2.007800903e+02;1.105188578e-02
2.009836578e+02;1.134876162e-02
2.011872406e+02;1.040415652e-02
2.013908386e+02;1.159166079e-02
2.015944519e+02;1.010727976e-02
